,50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
45,,,,,,,,,,,,,,,,,,4.228373,,,,,,,,,,,,,ba8037d5-3e44-4880-bd6c-cd260018a90d,134,,,"[34.1, 19.7]",3930181,2,,,True,-0.6649084,,,,,"[59.1, 0.1]",High Pass,31.767279,,,Out,,Jan Mlakar,31089.0,,,,,,Recovery,1,From Goal Kick,Jaka Bijol,16047.0,Left Center Back,6,England,768,"['0de4bfb5-0217-49a0-8ff6-826d5aee8b1a', '129e9cba-2fb7-4028-b487-7089858811eb', '600e0f41-5b2f-4d94-8346-ba8228600fe8']",57,,,,,,,,,,,,,,,,,Slovenia,944,00:02:57.641,Pass,True
46,,,,,,,,,,,,,,,,,,1.987246,,,,,,,,,,,,,575e3ce0-d593-43de-8c7c-6896030087be,136,,,"[65.6, 80.0]",3930181,3,,,,-2.873482,,,,,"[47.4, 75.0]",Low Pass,18.874321,,,,,John Stones,3244.0,,,,,,Throw-in,1,From Throw In,Kyle Walker,3205.0,Right Back,7,England,768,['c8d7f427-ad70-4930-9152-590e5e591d84'],4,,,,,,,,,,,,,,,,,England,768,00:03:04.141,Pass,
47,,,,,,,,,,,,,,,,,,2.46151,,,,,,,,,,,,,0bb389c0-b27e-448c-899f-44ac498e5182,139,,,"[46.9, 74.0]",3930181,3,,,,-1.3965383,,Right Foot,,,"[56.6, 18.9]",Ground Pass,55.947296,,,,,Kieran Trippier,3308.0,,,True,,,,1,From Throw In,John Stones,3244.0,Right Center Back,7,England,768,['21347da2-2779-4a3a-997a-aa28642101a8'],7,,,,,,,,,,,,,,,,,England,768,00:03:07.216,Pass,
48,,,,,,,,,,,,,,,,,,0.858497,,,,,,,,,,,,,d0782093-91bd-46f6-8e36-036ec9a18103,142,,,"[61.6, 11.5]",3930181,3,,,,-0.6998929,,Right Foot,,,"[71.1, 3.5]",Ground Pass,12.419743,,,,,Phil Foden,4354.0,,,,,,,1,From Throw In,Kieran Trippier,3308.0,Left Back,7,England,768,['754c31a7-1045-44ed-83ea-41e0d9e411fc'],11,,,,,,,,,,,,,,,,,England,768,00:03:11.203,Pass,
49,,,,,,,,,,,,,,,,,,0.504838,,,,,,,,,,,,,d5c3bd19-d087-47c5-8718-45266b178f62,145,,,"[70.3, 4.0]",3930181,3,,,,1.9284595,,Left Foot,,,"[66.6, 13.9]",Ground Pass,10.568822,,,,,Kieran Trippier,3308.0,,,,,,,1,From Throw In,Phil Foden,4354.0,Left Wing,7,England,768,['51da64ae-4a19-4174-b9a2-e9f57fda1d30'],13,,,,,,,,,,,,,,,,,England,768,00:03:13.551,Pass,
50,,,,,,,,,,,,,,,,,,1.917042,,,,,,,,,,,,,1fb98fa8-8440-4fdb-8ddf-77d552698f86,148,,,"[62.9, 13.7]",3930181,3,,,,2.4805496,,Right Foot,,,"[48.5, 24.9]",Ground Pass,18.242807,,,,,Marc Guehi,34526.0,,,,,,,1,From Throw In,Kieran Trippier,3308.0,Left Back,7,England,768,['5775b82d-082c-433d-adc3-2bfdc14219e4'],15,,,,,,,,,,,,,,,,,England,768,00:03:15.380,Pass,
51,,,,,,,,,,,,,,,,,,1.500273,,,,,,,,,,,,,aa20e6e2-87d5-4d00-920c-396558bc33a9,151,,,"[48.2, 24.6]",3930181,3,,,,-0.8012698,,Right Foot,,,"[63.7, 8.6]",Ground Pass,22.276669,,,,,Jude Bellingham,30714.0,,,,,,,1,From Throw In,Marc Guehi,34526.0,Left Center Back,7,England,768,['0a89da32-1cc9-4eb2-8999-b9af2fba0fdb'],18,,,,,,,,,,,,,,,,,England,768,00:03:18.417,Pass,
52,,,,,,,,,,,,,,,,,,1.117417,,,,,,,,,,,,,af685496-9f1d-4595-82bd-a1404a7fd2b2,155,,,"[62.1, 11.8]",3930181,3,,,,1.8447244,,Right Foot,,,"[55.3, 36.0]",Ground Pass,25.137224,,,Incomplete,,Declan Rice,3943.0,,,,,,,1,From Throw In,Jude Bellingham,30714.0,Center Attacking Midfield,7,England,768,"['14324ea1-ff6a-4bd6-a2ca-7b2dd0d8f0ae', '67207a68-c3fe-40e2-aabc-d6af6e5c0163', 'd7bccb94-5d37-4cda-bea9-ba9b84ce411c']",22,,,,,,,,,,,,,,,,,England,768,00:03:22.923,Pass,True
53,,,,,,,,,,,,,,,,,,1.814725,,,,,,,,,,,,,67207a68-c3fe-40e2-aabc-d6af6e5c0163,157,,,"[64.8, 44.1]",3930181,3,,,,2.5136113,,Other,,,"[57.5, 49.4]",Low Pass,9.021087,,,,,Andraž Šporar,31866.0,,,,,,Recovery,1,Regular Play,Benjamin Šeško,38759.0,Left Center Forward,8,Slovenia,944,"['3a01dfa6-ead3-4cc4-b4f3-2efd41b6c194', 'af685496-9f1d-4595-82bd-a1404a7fd2b2']",24,,,,,,,,,,,,,,,,,Slovenia,944,00:03:24.040,Pass,
54,,,,,,,,,,,,,,,,,,1.356285,,,,,,,,,,,,,47db94eb-0e1b-414e-95ba-6a1924f8b95c,163,,,"[58.7, 49.7]",3930181,3,,,,-2.416989,,Right Foot,,,"[46.5, 38.9]",Ground Pass,16.293556,,,,,Jaka Bijol,16047.0,,,,,,Free Kick,1,From Free Kick,Adam Gnezda Čerin,31968.0,Right Defensive Midfield,9,Slovenia,944,['28334194-fd11-4ac1-9300-37de5c151658'],30,,,,,,,,,,,,,,,,,Slovenia,944,00:03:30.667,Pass,
55,,,,,,,,,,,,,,,,,,1.287074,,,,,,,,,,,,,cb2f78b6-6119-407e-b086-d001dc92c16b,165,,,"[44.9, 35.2]",3930181,3,True,,,0.9907935,,Right Foot,,,"[50.6, 43.9]",Ground Pass,10.400962,,,,,Adam Gnezda Čerin,31968.0,,,,,,,1,From Free Kick,Jaka Bijol,16047.0,Left Center Back,9,Slovenia,944,['f5038bcb-6ec5-45ff-b64d-288909a52fe8'],32,,,,,,,,,,,,,,,,,Slovenia,944,00:03:32.157,Pass,
56,,,,,,,,,,,,,,,,,,1.083004,,,,,,,,,,,,,1bcd8782-e4d5-44d7-b880-9f598b52ce85,167,,,"[48.6, 43.9]",3930181,3,,,,-1.841445,,Right Foot,,,"[43.8, 26.6]",Ground Pass,17.95355,,,,,Jaka Bijol,16047.0,,,,,,,1,From Free Kick,Adam Gnezda Čerin,31968.0,Right Defensive Midfield,9,Slovenia,944,['7e2ab68d-c297-494a-8656-71af94ce5387'],36,,,,,,,,,,,,,,,,,Slovenia,944,00:03:36.200,Pass,
57,,,,,,,,,,,,,,,,,,1.238087,,,,,,,,,,,,,be1d443b-e568-44e4-9091-b2b05e479c62,170,,,"[43.1, 21.1]",3930181,3,,,,-0.7661168,,Right Foot,,,"[61.6, 3.3]",Ground Pass,25.672749,,,,,Erik Janža,28211.0,,,,,,,1,From Free Kick,Jaka Bijol,16047.0,Left Center Back,9,Slovenia,944,['8f69590f-9924-4621-9df3-975771044309'],39,,,,,,,,,,,,,,,,,Slovenia,944,00:03:39.580,Pass,
58,,,,,,,,,,,,,,,,,,1.473568,,,,,,,,,,,,,26f1dcd7-f678-4efa-8690-5e5ce15c4695,173,,,"[57.5, 4.8]",3930181,3,,,,1.7319872,,Left Foot,,,"[53.5, 29.4]",Ground Pass,24.923082,,,,,Adam Gnezda Čerin,31968.0,,,,,,,1,From Free Kick,Erik Janža,28211.0,Left Back,9,Slovenia,944,['793cfdf8-1f88-4960-8395-07df0793f84c'],41,,,,,,,,,,,,,,,,,Slovenia,944,00:03:41.837,Pass,
59,,,,,,,,,,,,,,,,,,1.528252,,,,,,,,,,,,,1dbc83d1-d226-4014-9ed5-0c710e7b66e3,176,,,"[52.8, 26.1]",3930181,3,,,,-2.0387824,,Right Foot,,,"[43.5, 7.7]",Ground Pass,20.616741,,,,,Erik Janža,28211.0,,,,,,,1,From Free Kick,Adam Gnezda Čerin,31968.0,Right Defensive Midfield,9,Slovenia,944,['33291c47-539c-44b9-b671-5c241cf0d4e1'],44,,,,,,,,,,,,,,,,,Slovenia,944,00:03:44.334,Pass,
60,,,,,,,,,,,,,,,,,,1.116791,,,,,,,,,,,,,45a9488e-bf2d-4b63-b945-e3e309e63ef4,178,,,"[43.5, 7.7]",3930181,3,,,,2.5686264,,Left Foot,,,"[28.0, 17.7]",Ground Pass,18.445868,,,,,Jaka Bijol,16047.0,,,,,,,1,From Free Kick,Erik Janža,28211.0,Left Back,9,Slovenia,944,['d87046dd-61c8-4b51-8a2f-208bf3c754c0'],45,,,,,,,,,,,,,,,,,Slovenia,944,00:03:45.862,Pass,
61,,,,,,,,,,,,,,,,,,2.570934,,,,,,,,,,,,,7e4cd000-d79d-4fc5-bab5-33152e5fd2aa,181,,,"[25.4, 19.2]",3930181,3,,,,1.2468576,,Right Foot,,,"[43.8, 74.0]",High Pass,57.806576,,,,,Žan Karničnik,137487.0,,,True,,,,1,From Free Kick,Jaka Bijol,16047.0,Left Center Back,9,Slovenia,944,['3c1e1a54-5f91-4f70-b737-2d0c6f3132ba'],48,,,,,,,,,,,,,,,,,Slovenia,944,00:03:48.785,Pass,
62,,,,,,,,,,,,,,,,,,0.9379,,,,,,,,,,,,,a175bedf-45f1-4a7b-a4d6-459b948a1547,185,,,"[76.6, 52.5]",3930181,3,,,,-1.2888918,,Right Foot,,,"[81.9, 34.2]",Ground Pass,19.052034,,,,,Timi Elšnik,15896.0,,,,,,,1,From Free Kick,Žan Karničnik,137487.0,Right Back,9,Slovenia,944,"['1f6b99bc-45fa-43ac-9128-7ea13aa623fb', 'd3ac7a84-a15d-4cad-b36a-deca1528c8d0']",57,,,,,,,,,,,,,,,,,Slovenia,944,00:03:57.079,Pass,True
63,,,,,,,,,,,,,,,,,,1.17421,,,,,,,,,,,,,1ad2c4c1-9dfd-4207-b2fc-7e1ad21a2a1c,189,,,"[85.7, 24.7]",3930181,3,,,,-1.0568767,,Left Foot,,,"[96.2, 6.1]",Ground Pass,21.359074,,,,,Jan Mlakar,31089.0,,,,,,,1,From Free Kick,Timi Elšnik,15896.0,Left Defensive Midfield,9,Slovenia,944,"['12468399-084b-4511-bd6d-4fb315ed1d58', 'cb1e60c3-03f5-4284-afb7-f45fcaae8afc']",59,,,,,,,,,,,,,,,,,Slovenia,944,00:03:59.678,Pass,True
64,,,,,,,,,,,,,,,,,,2.000079,,,,,,,,,,,,,049b239e-fba9-4941-9f37-15d7bd0d13d8,192,,,"[101.3, 2.9]",3930181,4,,,,1.3756642,,Left Foot,True,,"[109.7, 45.4]",High Pass,43.322166,,,,,Petar Stojanović,16528.0,,,True,,,,1,From Free Kick,Jan Mlakar,31089.0,Left Midfield,9,Slovenia,944,['1fc929f7-dafd-48bf-800d-901355a642e3'],2,,,,,,,,,,,,,,,,,Slovenia,944,00:04:02.919,Pass,
65,,,,,,,,,,,,,,,,,,1.531218,,,,,,,,,,,,,3aad3d47-46d8-494a-a787-6650ce534ee7,194,,,"[110.1, 45.7]",3930181,4,,,,-1.8125492,50566881-c455-468a-826e-127d161471e9,Head,,,"[108.3, 38.4]",High Pass,7.5186434,,,,,Benjamin Šeško,38759.0,True,,,,,,1,From Free Kick,Petar Stojanović,16528.0,Right Midfield,9,Slovenia,944,['4bbfafba-0ab1-4930-9d37-51c8bf45328c'],4,,,,,,,,,,,,,,,,,Slovenia,944,00:04:04.919,Pass,
66,,,,,,,,,,,,,,,,,,1.304784,,,,,,,,,,,,,67fe475b-6694-4d90-82f3-eb7d60e9a6ee,198,,,"[11.2, 30.5]",3930181,4,True,,,-0.27756166,,Keeper Arm,,,"[29.1, 25.4]",Ground Pass,18.612362,,,,,Marc Guehi,34526.0,,,,,,,1,From Keeper,Jordan Pickford,3468.0,Goalkeeper,10,England,768,['7931a56f-ceb4-4e33-99a0-6890bb2c3efd'],22,,,,,,,,,,,,,,,,,England,768,00:04:22.938,Pass,
67,,,,,,,,,,,,,,,,,,2.325421,,,,,,,,,,,,,134fc47b-a55d-43f8-9c21-c6ecb12be889,200,,,"[27.2, 26.0]",3930181,4,True,,,0.48798737,,Right Foot,,,"[48.3, 37.2]",Ground Pass,23.88828,True,,Incomplete,,Declan Rice,3943.0,,,,,,,1,From Keeper,Marc Guehi,34526.0,Left Center Back,10,England,768,"['389fb86d-7426-444b-af97-a6c4e85f08c9', 'a227bc02-7b1d-45ba-8795-9f3db488d32b']",30,,,,,,,,,,,,,,,,,England,768,00:04:30.535,Pass,
68,,,,,,,,,,,,,,,,,,0.842251,,,,,,,,,,,,,a227bc02-7b1d-45ba-8795-9f3db488d32b,202,,,"[71.8, 42.9]",3930181,4,,,,-0.50817263,,Right Foot,,,"[87.6, 34.1]",Ground Pass,18.085354,,,,,Benjamin Šeško,38759.0,,,,,,Recovery,1,Regular Play,Adam Gnezda Čerin,31968.0,Right Defensive Midfield,11,Slovenia,944,"['110d6162-aaa8-4170-b47b-6aa587e2acd5', '134fc47b-a55d-43f8-9c21-c6ecb12be889']",32,,,,,,,,,,,,,,,,,Slovenia,944,00:04:32.861,Pass,
69,,,,,,,,,,,,,,,,,,0.25239,,,,,,,,,,,,,0a19a0e2-d395-472f-b31a-0c3d2e04ff3d,210,,,"[93.6, 2.1]",3930181,4,,,,3.1415927,,Right Foot,,,"[89.7, 2.1]",Low Pass,3.9,,,Incomplete,,Erik Janža,28211.0,,,,,,,1,Regular Play,Jan Mlakar,31089.0,Left Midfield,11,Slovenia,944,"['3a10ec9b-a26d-4ff2-b630-ff3dc2e3fd5c', '98fee9a7-ce04-4060-be1a-cdf2a3576284']",40,,,,,,,,,,,,,,,,,Slovenia,944,00:04:40.323,Pass,
70,,,,,,,,,,,,,,,,,,0.24381,,,,,,,,,,,,,b893e951-4333-43d6-bdc9-82d607ec0e39,213,,,"[29.4, 77.1]",3930181,4,,,,-3.024484,,Left Foot,,,"[27.7, 76.9]",Low Pass,1.7117243,,,Incomplete,,Kyle Walker,3205.0,,,,,,Recovery,1,Regular Play,Bukayo Saka,22084.0,Right Wing,11,Slovenia,944,"['8f00f1bc-9b74-43a2-b223-8cc960f1aee7', 'd7c9a874-edf7-4750-a14e-fb1ffc6ca2c3']",40,,,,,,,,,,,,,,,,,England,768,00:04:40.863,Pass,
71,,,,,,,,,,,,,,,,,,1.499071,,,,,,,,,,,,,0e3fdd9f-7d10-4b64-9377-d93d43477966,216,,,"[38.3, 80.0]",3930181,5,,,,-0.37944818,,,,,"[54.6, 73.5]",High Pass,17.54822,,,,,Harry Kane,10955.0,,,,,,Throw-in,1,From Throw In,Kyle Walker,3205.0,Right Back,12,England,768,['47adb48f-9519-4f25-9d9a-184570b45f6e'],14,,,,,,,,,,,,,,,,,England,768,00:05:14.657,Pass,
72,,,,,,,,,,,,,,,,,,1.292312,,,,,,,,,,,,,8abc0537-2541-4a60-8533-035ceea6725b,222,,,"[49.3, 18.5]",3930181,5,,,,-1.540318,,Right Foot,,,"[49.8, 2.1]",Ground Pass,16.40762,,,,,Erik Janža,28211.0,,,,,,,1,Regular Play,Adam Gnezda Čerin,31968.0,Right Defensive Midfield,13,Slovenia,944,['b2fb47a4-9a5b-4f6a-8203-0ff8f8081c8e'],21,,,,,,,,,,,,,,,,,Slovenia,944,00:05:21.047,Pass,
73,,,,,,,,,,,,,,,,,,0.9455,,,,,,,,,,,,,df19e903-fdea-401e-ac7b-3dc5b8ca3b73,225,,,"[49.8, 2.1]",3930181,5,,,,-0.041213762,,Left Foot,,,"[59.5, 1.7]",Ground Pass,9.708244,,,,,Jan Mlakar,31089.0,,,,,,,1,Regular Play,Erik Janža,28211.0,Left Back,13,Slovenia,944,['07ee5315-ce82-4788-9ffa-16927ce1d7bc'],23,,,,,,,,,,,,,,,,,Slovenia,944,00:05:23.427,Pass,
74,,,,,,,,,,,,,,,,,,1.757363,,,,,,,,,,,,,0d3a5c63-8f93-4511-b6e5-070f2ea53d35,229,,,"[56.7, 5.6]",3930181,5,,,,2.8846283,,Right Foot,,,"[43.0, 9.2]",Ground Pass,14.165098,,,,,Adam Gnezda Čerin,31968.0,,,,,,,1,Regular Play,Jan Mlakar,31089.0,Left Midfield,13,Slovenia,944,['ea92608d-83e1-4081-9749-7eb3d8f09725'],26,,,,,,,,,,,,,,,,,Slovenia,944,00:05:26.301,Pass,
75,,,,,,,,,,,,,,,,,,1.649519,,,,,,,,,,,,,da11b72f-9270-4217-a625-b0911f64283f,233,,,"[41.2, 9.8]",3930181,5,,,,1.8412002,,Right Foot,,,"[33.3, 38.3]",Ground Pass,29.574652,,,,,Vanja Drkušić,205932.0,,,,,,,1,Regular Play,Adam Gnezda Čerin,31968.0,Right Defensive Midfield,13,Slovenia,944,"['1c0091dc-c8d3-4eea-96f7-16b62884f786', '295d42d9-3540-44af-ab2c-daf3cf58ac07']",28,,,,,,,,,,,,,,,,,Slovenia,944,00:05:28.099,Pass,True
76,,,,,,,,,,,,,,,,,,2.936846,,,,,,,,,,,,,c688103f-e5c2-43a5-b8e0-845c0d336c7d,236,,,"[39.6, 36.8]",3930181,5,,,,-0.54379684,,Right Foot,,,"[87.4, 7.9]",High Pass,55.857407,,,Incomplete,,Timi Elšnik,15896.0,,,,,,,1,Regular Play,Vanja Drkušić,205932.0,Right Center Back,13,Slovenia,944,"['0587351e-59c4-41ff-8aa8-b550b717e213', '9654df53-f967-4a21-b7fb-cb64a00ee2e6']",31,,,,,,,,,,,,,,,,,Slovenia,944,00:05:31.068,Pass,
77,,,,,,,,,,,,True,,,,,,2.230906,,,,,,,,,,,,,9654df53-f967-4a21-b7fb-cb64a00ee2e6,238,,,"[32.7, 72.2]",3930181,5,,,,-2.4049363,,Head,,,"[11.2, 52.7]",Low Pass,29.02585,,,,,Jordan Pickford,3468.0,,,,,,Interception,1,Regular Play,Kyle Walker,3205.0,Right Back,14,England,768,"['37ef3210-e520-43b1-8674-831126216bc7', 'c688103f-e5c2-43a5-b8e0-845c0d336c7d']",34,,,,,,,,,,,,,,,,,England,768,00:05:34.005,Pass,
78,,,,,,,,,,,,,,,,,,2.10236,,,,,,,,,,,,,92c16b16-2537-4f76-87c4-e2dba0a1a92b,241,,,"[13.3, 44.8]",3930181,5,,,,-1.1207225,,Keeper Arm,,,"[26.2, 18.1]",Low Pass,29.652992,,,,,Kieran Trippier,3308.0,,,,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,14,England,768,['7983c5fa-3e7f-41c2-ab8f-3f9af27c6d56'],38,,,,,,,,,,,,,,,,,England,768,00:05:38.716,Pass,
79,,,,,,,,,,,,,,,,,,3.611894,,,,,,,,,,,,,8c098f97-bd76-4c93-b59c-f8d78ae593a2,244,,,"[40.7, 15.7]",3930181,5,,,,0.029511724,,Right Foot,,,"[94.9, 17.3]",High Pass,54.22361,,,Incomplete,,Jude Bellingham,30714.0,,,,,,,1,Regular Play,Kieran Trippier,3308.0,Left Back,14,England,768,"['4f2b830a-b24f-43be-a57c-168fdfe5dbf8', 'cbfd42a5-2a70-41a8-b384-66aa80bb4d8e']",45,,,,,,,,,,,,,,,,,England,768,00:05:45.732,Pass,
80,,,,,,,,,,,,,,,,,,1.844181,,,,,,,,,,,,,00f90831-0ed8-4c16-a527-06e19502698b,247,,,"[102.3, 0.1]",3930181,6,,,,2.8430936,,,,,"[80.2, 6.9]",Low Pass,23.1225,,,,,Marc Guehi,34526.0,,,,,,Throw-in,1,From Throw In,Kieran Trippier,3308.0,Left Back,15,England,768,['546ca4ab-b263-4a28-85c3-bdb081e38efb'],1,,,,,,,,,,,,,,,,,England,768,00:06:01.463,Pass,
81,,,,,,,,,,,,,,,,,,1.608057,,,,,,,,,,,,,9d1d900f-2661-450d-8357-ffa6b15bdf47,251,,,"[70.6, 9.0]",3930181,6,,,,2.3561945,,Right Foot,,,"[50.0, 29.6]",Ground Pass,29.1328,,,,,John Stones,3244.0,,,,,,,1,From Throw In,Marc Guehi,34526.0,Left Center Back,15,England,768,['a85ae618-8891-4634-a219-da14f92afa39'],4,,,,,,,,,,,,,,,,,England,768,00:06:04.988,Pass,
82,,,,,,,,,,,,,,,,,,1.17736,,,,,,,,,,,,,54d0e164-2f2e-463c-a60a-6c39cf4013af,254,,,"[48.2, 31.2]",3930181,6,,,,1.217806,,Right Foot,,,"[53.8, 46.4]",Ground Pass,16.198765,,,,,Kyle Walker,3205.0,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,15,England,768,['026e1864-b91b-4f08-86cf-f7c341f9f301'],7,,,,,,,,,,,,,,,,,England,768,00:06:07.981,Pass,
83,,,,,,,,,,,,,,,,,,2.15681,,,,,,,,,,,,,6a009c64-e70d-4113-966c-fbbad7c3d24a,257,,,"[53.8, 46.9]",3930181,6,,,,-1.1529303,,Right Foot,,,"[65.3, 21.0]",Ground Pass,28.338314,,,,,Marc Guehi,34526.0,,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,15,England,768,['d4b96c91-102f-40e4-a41a-db82dec6ac08'],12,,,,,,,,,,,,,,,,,England,768,00:06:12.979,Pass,
84,,,,,,,,,,,,,,,,,,1.217345,,,,,,,,,,,,,24108d15-c1ad-4c9f-86fa-75acfe5582a7,260,,,"[65.5, 20.0]",3930181,6,,,,-1.0153025,,Right Foot,,,"[74.5, 5.5]",Ground Pass,17.066048,,,,,Kieran Trippier,3308.0,,,,,,,1,From Throw In,Marc Guehi,34526.0,Left Center Back,15,England,768,['376af60b-3ba4-438c-b101-2b126259de79'],16,,,,,,,,,,,,,,,,,England,768,00:06:16.060,Pass,
85,,,,,,,,,,,,,,,,,,0.962676,,,,,,,,,,,,,64f9d0a0-eb0b-4a19-b867-3c676e89f608,263,,,"[74.5, 5.5]",3930181,6,,,,1.5707964,,Right Foot,,,"[74.5, 18.3]",Ground Pass,12.8,,,,,Jude Bellingham,30714.0,,,,,,,1,From Throw In,Kieran Trippier,3308.0,Left Back,15,England,768,['cd43c1ad-e446-4f6d-a625-e20614634723'],18,,,,,,,,,,,,,,,,,England,768,00:06:18.518,Pass,
86,,,,,,,,,,,,,,,,,,1.08696,,,,,,,,,,,,,0ebc9482-b066-4e86-bac1-a37c1b338d0b,265,,,"[74.5, 18.3]",3930181,6,,,,-2.8886986,,Right Foot,,,"[56.7, 13.7]",Ground Pass,18.384777,,,,,Marc Guehi,34526.0,,,,,,,1,From Throw In,Jude Bellingham,30714.0,Center Attacking Midfield,15,England,768,['b8ae3e87-44a1-49cf-976b-74e9d57fae46'],19,,,,,,,,,,,,,,,,,England,768,00:06:19.481,Pass,
87,,,,,,,,,,,,,,,,,,1.113073,,,,,,,,,,,,,1aa1242a-5ffa-4f24-a058-6e11a00708b9,268,,,"[55.1, 14.0]",3930181,6,,,,2.017092,,Right Foot,,,"[46.2, 32.6]",Ground Pass,20.61965,,,,,John Stones,3244.0,,,,,,,1,From Throw In,Marc Guehi,34526.0,Left Center Back,15,England,768,['6215bf4c-315d-494a-88b8-e5dadb46ba01'],22,,,,,,,,,,,,,,,,,England,768,00:06:22.161,Pass,
88,,,,,,,,,,,,,,,,,,1.023236,,,,,,,,,,,,,e2610cbe-9b30-43ef-8e25-76ac2b50bf9a,271,,,"[46.2, 32.6]",3930181,6,,,,1.2986504,,Right Foot,,,"[52.2, 54.1]",Ground Pass,22.321514,,,,,Kyle Walker,3205.0,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,15,England,768,['4598e598-315c-4327-bd71-99a302ede905'],24,,,,,,,,,,,,,,,,,England,768,00:06:24.706,Pass,
89,,,,,,,,,,,,,,,,,,1.516175,,,,,,,,,,,,,abbc5210-39b0-4537-a7ee-09e451424943,274,,,"[52.2, 54.1]",3930181,6,,,,-2.0344439,,Right Foot,,,"[47.1, 43.9]",Ground Pass,11.403947,,,,,John Stones,3244.0,,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,15,England,768,['4a3704b0-602d-4425-a785-975a67e74707'],25,,,,,,,,,,,,,,,,,England,768,00:06:25.849,Pass,
90,,,,,,,,,,,,,,,,,,1.446784,,,,,,,,,,,,,6f6a9021-90cd-4483-aa3c-af57bb349eb4,278,,,"[44.1, 43.8]",3930181,6,,,,-1.4124119,,Left Foot,,,"[46.4, 29.4]",Ground Pass,14.582523,,,,,Marc Guehi,34526.0,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,15,England,768,"['36180fd2-6ce9-4866-872d-434b416b96fd', '653dcf65-d5d2-47b7-86c4-15b2672a3671']",29,,,,,,,,,,,,,,,,,England,768,00:06:29.541,Pass,True
91,,,,,,,,,,,,,,,,,,1.153487,,,,,,,,,,,,,4f867c04-53b3-4783-909a-f02433ba0235,281,,,"[46.4, 28.9]",3930181,6,,,,-1.5498788,,Right Foot,,,"[46.9, 5.0]",Ground Pass,23.90523,,,,,Kieran Trippier,3308.0,,,,,,,1,From Throw In,Marc Guehi,34526.0,Left Center Back,15,England,768,['57b2fe3a-41cc-451f-9c00-ec1f03c1b322'],31,,,,,,,,,,,,,,,,,England,768,00:06:31.512,Pass,
92,,,,,,,,,,,,,,,,,,1.728467,,,,,,,,,,,,,eceac044-8c86-48e1-ae0a-e3935961d826,284,,,"[48.3, 4.2]",3930181,6,,,,2.2700572,,Right Foot,,,"[31.9, 23.7]",Ground Pass,25.479599,,,,,Marc Guehi,34526.0,,,,,,,1,From Throw In,Kieran Trippier,3308.0,Left Back,15,England,768,['96c94b0a-8b82-4a62-8858-36adc4dbf578'],34,,,,,,,,,,,,,,,,,England,768,00:06:34.676,Pass,
93,,,,,,,,,,,,,,,,,,1.291466,,,,,,,,,,,,,98e5f056-653c-4082-853d-4dc4e5f1a5c0,287,,,"[31.5, 25.7]",3930181,6,,,,1.4469059,,Right Foot,,,"[34.8, 52.2]",Ground Pass,26.704681,,,,,John Stones,3244.0,,,,,,,1,From Throw In,Marc Guehi,34526.0,Left Center Back,15,England,768,['310a6b3b-960e-4940-840e-81d208938e0b'],37,,,,,,,,,,,,,,,,,England,768,00:06:37.836,Pass,
94,,,,,,,,,,,,,,,,,,2.157282,,,,,,,,,,,,,df47622c-7269-4453-8d53-926d7cb2acc4,290,,,"[46.2, 58.3]",3930181,6,,,,-1.4761434,,Right Foot,,,"[49.2, 26.7]",Ground Pass,31.742086,,,,,Marc Guehi,34526.0,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,15,England,768,['fda75085-ec99-4c2b-9ab9-46d0cafba7e6'],43,,,,,,,,,,,,,,,,,England,768,00:06:43.839,Pass,
